primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename,duration
eaywag1,[],['song'],51.6228,0.0982,Motacilla flava,Western Yellow Wagtail,Stuart Fisher,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/377413,eaywag1/XC377413.ogg,
eaywag1,[],['call'],67.6375,52.9032,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/378011,eaywag1/XC378011.ogg,
eaywag1,['eubeat1'],"['male', 'song']",49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/378218,eaywag1/XC378218.ogg,
eaywag1,[],['song'],46.9968,7.1589,Motacilla flava,Western Yellow Wagtail,Pascal Christe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/378956,eaywag1/XC378956.ogg,
eaywag1,[],['song'],43.1871,-9.0473,Motacilla flava,Western Yellow Wagtail,Yoann Blanchon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/380681,eaywag1/XC380681.ogg,
eaywag1,[],"['call', 'calls at roost']",53.1533,8.3134,Motacilla flava,Western Yellow Wagtail,Raoul Kima,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/384295,eaywag1/XC384295.ogg,
eaywag1,[],['flight call'],43.0671,6.138,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/385882,eaywag1/XC385882.ogg,
eaywag1,[],"['flight call', 'migrating birds', 'short call']",48.6781,2.1297,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/385889,eaywag1/XC385889.ogg,
eaywag1,[],['flight call'],46.98,7.038,Motacilla flava,Western Yellow Wagtail,Jerome Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/391297,eaywag1/XC391297.ogg,
eaywag1,[],['flight call'],53.4815,6.182,Motacilla flava,Western Yellow Wagtail,Rob van Bemmelen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/401723,eaywag1/XC401723.ogg,
eaywag1,[],['flight call'],37.1499,-6.0405,Motacilla flava,Western Yellow Wagtail,José Carlos Sires,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/411637,eaywag1/XC411637.ogg,
eaywag1,[],['flight call'],43.6073,4.2865,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/412708,eaywag1/XC412708.ogg,
eaywag1,[],['flight call'],43.6073,4.2865,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/412710,eaywag1/XC412710.ogg,
eaywag1,[],['flight call'],43.6073,4.2865,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/412711,eaywag1/XC412711.ogg,
eaywag1,[],['song'],55.55,10.63,Motacilla flava,Western Yellow Wagtail,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/414959,eaywag1/XC414959.ogg,
eaywag1,[],['song'],57.9126,16.5346,Motacilla flava,Western Yellow Wagtail,Larsgunnar Nilsson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/416835,eaywag1/XC416835.ogg,
eaywag1,[],['song'],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/417163,eaywag1/XC417163.ogg,
eaywag1,[],['song'],49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/417164,eaywag1/XC417164.ogg,
eaywag1,[],"['alarm call', 'call', 'flight call', 'various calls']",42.939,3.026,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/418413,eaywag1/XC418413.ogg,
eaywag1,[],"['flight call', 'migrating bird']",42.913,3.055,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/418450,eaywag1/XC418450.ogg,
eaywag1,[],['song'],41.8278,-7.8107,Motacilla flava,Western Yellow Wagtail,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/425851,eaywag1/XC425851.ogg,
eaywag1,[],['call'],63.1838,75.391,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/430898,eaywag1/XC430898.ogg,
eaywag1,[],['call'],63.1838,75.391,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/430899,eaywag1/XC430899.ogg,
eaywag1,[],['song'],63.4831,76.9901,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431218,eaywag1/XC431218.ogg,
eaywag1,[],['flight call'],51.0771,-1.7952,Motacilla flava,Western Yellow Wagtail,Simon Gillings,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/431856,eaywag1/XC431856.ogg,
eaywag1,[],['flight call'],51.94,5.9038,Motacilla flava,Western Yellow Wagtail,Joost van Bruggen,Creative Commons Attribution-ShareAlike 4.0,5.0,https://www.xeno-canto.org/433384,eaywag1/XC433384.ogg,
eaywag1,[],['flight call'],52.0612,5.371,Motacilla flava,Western Yellow Wagtail,Aat Schaftenaar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,https://www.xeno-canto.org/434762,eaywag1/XC434762.ogg,
eaywag1,[],['flight call'],52.057,5.3383,Motacilla flava,Western Yellow Wagtail,Aat Schaftenaar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/434781,eaywag1/XC434781.ogg,
eaywag1,[],['call'],54.2707,8.8709,Motacilla flava,Western Yellow Wagtail,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/435527,eaywag1/XC435527.ogg,
eaywag1,[],['flight call'],51.94,5.9038,Motacilla flava,Western Yellow Wagtail,Joost van Bruggen,Creative Commons Attribution-ShareAlike 4.0,4.0,https://www.xeno-canto.org/436362,eaywag1/XC436362.ogg,
eaywag1,[],"['call', 'juvenile']",41.697,-8.851,Motacilla flava,Western Yellow Wagtail,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/441023,eaywag1/XC441023.ogg,
eaywag1,[],['flight call'],51.4089,4.4129,Motacilla flava,Western Yellow Wagtail,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/445249,eaywag1/XC445249.ogg,
eaywag1,[],['alarm call'],49.4961,23.9346,Motacilla flava,Western Yellow Wagtail,Rostyslav Romanyshyn,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/452721,eaywag1/XC452721.ogg,
eaywag1,[],['flight call'],37.1357,-7.6138,Motacilla flava,Western Yellow Wagtail,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/464875,eaywag1/XC464875.ogg,
eaywag1,[],['song'],53.1631,6.6599,Motacilla flava,Western Yellow Wagtail,G. kiekebos,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/465613,eaywag1/XC465613.ogg,
eaywag1,[],['call'],37.3798,-5.2255,Motacilla flava,Western Yellow Wagtail,Thijs Fijen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/467777,eaywag1/XC467777.ogg,
eaywag1,[],"['aberrant flight call', 'call']",51.402,4.444,Motacilla flava,Western Yellow Wagtail,Bram Vogels,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/467878,eaywag1/XC467878.ogg,
eaywag1,[],"['male', 'song']",49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/469561,eaywag1/XC469561.ogg,
eaywag1,[],['song'],51.4213,5.4732,Motacilla flava,Western Yellow Wagtail,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/469610,eaywag1/XC469610.ogg,
eaywag1,[],"['call', 'song']",49.2457,-1.1766,Motacilla flava,Western Yellow Wagtail,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/469957,eaywag1/XC469957.ogg,
eaywag1,[],['flight call'],42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471553,eaywag1/XC471553.ogg,
eaywag1,[],['flight call'],42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471556,eaywag1/XC471556.ogg,
eaywag1,[],['flight call'],42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471557,eaywag1/XC471557.ogg,
eaywag1,[],"['call', 'flight call']",42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/471562,eaywag1/XC471562.ogg,
eaywag1,[],"['call', 'flight call']",42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471565,eaywag1/XC471565.ogg,
eaywag1,[],"['call', 'flight call']",42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/471567,eaywag1/XC471567.ogg,
eaywag1,[],"['call', 'female', 'flight call']",42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/471741,eaywag1/XC471741.ogg,
eaywag1,[],"['call', 'flight call']",42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471747,eaywag1/XC471747.ogg,
eaywag1,[],"['call', 'flight call']",42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/471748,eaywag1/XC471748.ogg,
eaywag1,[],"['call', 'flight call']",42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471809,eaywag1/XC471809.ogg,
eaywag1,[],"['call', 'flight call']",42.965,9.4512,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/471811,eaywag1/XC471811.ogg,
eaywag1,[],"['call', 'song']",60.7225,11.1095,Motacilla flava,Western Yellow Wagtail,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/473729,eaywag1/XC473729.ogg,
eaywag1,[],['song'],46.2557,1.3055,Motacilla flava,Western Yellow Wagtail,MERCIER Christophe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/473730,eaywag1/XC473730.ogg,
eaywag1,[],['flight call'],58.9279,22.0413,Motacilla flava,Western Yellow Wagtail,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/476682,eaywag1/XC476682.ogg,
eaywag1,[],"['call', 'flight call', 'song']",47.6137,-0.4994,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/476854,eaywag1/XC476854.ogg,
eaywag1,[],"['call', 'male']",49.634,26.2213,Motacilla flava,Western Yellow Wagtail,Ruslan Mazuryk,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/476945,eaywag1/XC476945.ogg,
eaywag1,[],['song'],44.9351,12.4225,Motacilla flava,Western Yellow Wagtail,Jonathan Tollin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/477547,eaywag1/XC477547.ogg,
eaywag1,[],"['alarm call', 'flight call', 'nocturnal flight call', 'plik call']",47.3523,-2.2295,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/480208,eaywag1/XC480208.ogg,
eaywag1,[],['flight call'],49.3019,-1.3259,Motacilla flava,Western Yellow Wagtail,Alain Verneau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/480690,eaywag1/XC480690.ogg,
eaywag1,"['cohmar1', 'hoopoe']","['call', 'flight call']",37.1357,-7.6138,Motacilla flava,Western Yellow Wagtail,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/481360,eaywag1/XC481360.ogg,
eaywag1,[],"['call', 'flight call']",37.1357,-7.6138,Motacilla flava,Western Yellow Wagtail,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/481362,eaywag1/XC481362.ogg,
eaywag1,[],"['call', 'flight call']",37.1357,-7.6138,Motacilla flava,Western Yellow Wagtail,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/481363,eaywag1/XC481363.ogg,
eaywag1,[],"['alarm call', 'call', 'female', 'male']",56.1377,47.353,Motacilla flava,Western Yellow Wagtail,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/489890,eaywag1/XC489890.ogg,
eaywag1,[],['flight call'],50.1792,8.7778,Motacilla flava,Western Yellow Wagtail,brickegickel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/490470,eaywag1/XC490470.ogg,
eaywag1,[],['flight call'],52.7354,-0.6666,Motacilla flava,Western Yellow Wagtail,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/492232,eaywag1/XC492232.ogg,
eaywag1,[],['flight call'],63.7599,20.2763,Motacilla flava,Western Yellow Wagtail,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/492498,eaywag1/XC492498.ogg,
eaywag1,[],['flight call'],63.7599,20.2763,Motacilla flava,Western Yellow Wagtail,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/492742,eaywag1/XC492742.ogg,
eaywag1,[],"['flight call', 'short calls']",48.6751,-1.4728,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494491,eaywag1/XC494491.ogg,
eaywag1,[],['flight call'],59.3901,24.0419,Motacilla flava,Western Yellow Wagtail,Kaarel Võhandu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/494675,eaywag1/XC494675.ogg,
eaywag1,[],['flight call'],63.7599,20.2763,Motacilla flava,Western Yellow Wagtail,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/494677,eaywag1/XC494677.ogg,
eaywag1,[],['flight call'],51.9707,5.3833,Motacilla flava,Western Yellow Wagtail,Peter van Vlaardingen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/495103,eaywag1/XC495103.ogg,
eaywag1,[],['flight call'],53.7476,9.67,Motacilla flava,Western Yellow Wagtail,Paul Ehlers,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/495518,eaywag1/XC495518.ogg,
eaywag1,[],"['call', 'flight call', 'song']",12.9321,80.2202,Motacilla flava,Western Yellow Wagtail,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/500620,eaywag1/XC500620.ogg,
eaywag1,[],"['drumming', 'song']",49.2497,-1.1816,Motacilla flava,Western Yellow Wagtail,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/501773,eaywag1/XC501773.ogg,
eaywag1,[],"['flight call', 'juvenile']",25.6045,56.2347,Motacilla flava,Western Yellow Wagtail,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/505887,eaywag1/XC505887.ogg,
eaywag1,[],"['call', 'flight call']",53.9299,-2.9833,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/507665,eaywag1/XC507665.ogg,
eaywag1,[],"['call', 'flight call']",53.9299,-2.9833,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/507666,eaywag1/XC507666.ogg,
eaywag1,['cohmar1'],"['call', 'flight call']",53.9299,-2.9833,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/507667,eaywag1/XC507667.ogg,
eaywag1,[],"['call', 'flight call']",53.9299,-2.9833,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/507670,eaywag1/XC507670.ogg,
eaywag1,[],"['call', 'flight call']",53.9299,-2.9833,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/507677,eaywag1/XC507677.ogg,
eaywag1,[],['alarm call'],65.8878,34.6075,Motacilla flava,Western Yellow Wagtail,Romuald Mikusek,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/513495,eaywag1/XC513495.ogg,
eaywag1,[],['song'],53.0663,14.3355,Motacilla flava,Western Yellow Wagtail,Beatrix Saadi-Varchmin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/524524,eaywag1/XC524524.ogg,
eaywag1,[],['flight call'],44.6562,-1.2553,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/526333,eaywag1/XC526333.ogg,
eaywag1,[],['flight call'],48.0372,-4.8622,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/526829,eaywag1/XC526829.ogg,
eaywag1,[],['flight call'],48.7568,2.1152,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/526964,eaywag1/XC526964.ogg,
eaywag1,[],['flight call'],48.7568,2.1152,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/526965,eaywag1/XC526965.ogg,
eaywag1,['eubeat1'],['call'],30.9216,-6.8577,Motacilla flava,Western Yellow Wagtail,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/527522,eaywag1/XC527522.ogg,
eaywag1,[],['flight call'],26.0613,76.335,Motacilla flava,Western Yellow Wagtail,Philippe J. DUBOIS,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/527600,eaywag1/XC527600.ogg,
eaywag1,[],"['call', 'flight call']",53.9299,-2.9833,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/530535,eaywag1/XC530535.ogg,
eaywag1,[],"['call', 'flight call']",53.9299,-2.9833,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/530536,eaywag1/XC530536.ogg,
eaywag1,[],"['call', 'flight call']",53.9299,-2.9833,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/530537,eaywag1/XC530537.ogg,
eaywag1,[],"['call', 'flight call']",53.9299,-2.9833,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/530538,eaywag1/XC530538.ogg,
eaywag1,[],"['call', 'flight call']",53.9299,-2.9833,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/530539,eaywag1/XC530539.ogg,
eaywag1,[],['flight call'],44.0471,1.9467,Motacilla flava,Western Yellow Wagtail,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/530937,eaywag1/XC530937.ogg,
eaywag1,[],"['call', 'flight call']",42.6416,27.6128,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/533905,eaywag1/XC533905.ogg,
eaywag1,[],"['call', 'flight call']",42.6416,27.6128,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/533906,eaywag1/XC533906.ogg,
eaywag1,[],"['call', 'flight call']",42.6416,27.6128,Motacilla flava,Western Yellow Wagtail,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/533907,eaywag1/XC533907.ogg,
eaywag1,[],['flight call'],44.6562,-1.2553,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/535940,eaywag1/XC535940.ogg,
eaywag1,[],"['flight call', 'nocturnal flight call']",45.2867,4.8289,Motacilla flava,Western Yellow Wagtail,Vincent Palomares,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/537565,eaywag1/XC537565.ogg,
eaywag1,[],"['call', 'flight call']",37.1357,-7.6138,Motacilla flava,Western Yellow Wagtail,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/540595,eaywag1/XC540595.ogg,
eaywag1,[],"['adult', 'flight call', 'male']",51.4057,3.5274,Motacilla flava,Western Yellow Wagtail,Maarten Sluijter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/543956,eaywag1/XC543956.ogg,
eaywag1,[],"['flight call', 'rolled calls']",48.8659,1.9428,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/544234,eaywag1/XC544234.ogg,
eaywag1,[],"['flight call', 'rolled calls']",48.8659,1.9428,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/544236,eaywag1/XC544236.ogg,
eaywag1,[],"['flight call', 'rolled calls']",48.8659,1.9428,Motacilla flava,Western Yellow Wagtail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/544238,eaywag1/XC544238.ogg,
eaywag1,[],['nocturnal flight call'],43.5352,-1.4475,Motacilla flava,Western Yellow Wagtail,Frédéric Cazaban,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/545868,eaywag1/XC545868.ogg,
eaywag1,[],['flight call'],43.6791,4.628,Motacilla flava,Western Yellow Wagtail,Pierre Foulquier,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/547918,eaywag1/XC547918.ogg,
eaywag1,[],['flight call'],50.1536,18.9993,Motacilla flava,Western Yellow Wagtail,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/557770,eaywag1/XC557770.ogg,
eaywag1,[],['call'],37.1357,-7.6138,Motacilla flava,Western Yellow Wagtail,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/558426,eaywag1/XC558426.ogg,
eaywag1,[],"['call', 'flight call']",62.1399,16.2457,Motacilla flava,Western Yellow Wagtail,Thomas Bergman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/561482,eaywag1/XC561482.ogg,
eaywag1,[],"['adult', 'male', 'song']",49.4546,19.6332,Motacilla flava,Western Yellow Wagtail,Michał,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/562671,eaywag1/XC562671.ogg,
eaywag1,[],['call'],64.669,17.7064,Motacilla flava,Western Yellow Wagtail,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/563007,eaywag1/XC563007.ogg,
eaywag1,['wlwwar'],['flight call'],58.9218,23.0286,Motacilla flava,Western Yellow Wagtail,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/563770,eaywag1/XC563770.ogg,
eaywag1,[],"['adult', 'call', 'flight call', 'male']",52.3088,-1.3115,Motacilla flava,Western Yellow Wagtail,Theo de Clermont,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/566528,eaywag1/XC566528.ogg,
eaywag1,[],"['male', 'song']",43.5118,3.8367,Motacilla flava,Western Yellow Wagtail,Pierre Foulquier,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/567939,eaywag1/XC567939.ogg,
